l1,l2,Lambda
5.825503355704697,5.222818791946308,0.1013492531378404
5.825503355704697,5.5241610738255025,-0.24763646136841302
5.825503355704697,5.825503355704697,-0.3672977560650712
5.825503355704697,6.126845637583892,-0.28177504770727513
5.825503355704697,6.428187919463086,-0.06158889745308881
5.825503355704697,6.729530201342281,0.20929996728078334
5.825503355704697,7.030872483221476,0.47088368430257443
5.825503355704697,7.3322147651006695,0.6959009459069588
5.825503355704697,7.633557046979864,0.8786344444398705
5.825503355704697,7.934899328859059,1.0229781033752272
5.825503355704697,8.236241610738254,1.1356549977115427
5.825503355704697,8.537583892617448,1.2233122874040234
5.825503355704697,8.838926174496644,1.291567614715803
5.825503355704697,9.140268456375837,1.3448673592568836
5.825503355704697,9.441610738255033,1.38663196968219
5.825503355704697,9.742953020134227,1.4194633043547755
5.825503355704697,10.04429530201342,1.4453379857977842
5.825503355704697,10.345637583892616,1.4657636542199746
5.825503355704697,10.64697986577181,1.4818982329866917
5.825503355704697,10.948322147651005,1.4946383720201364
5.825503355704697,11.249664429530199,1.504683978448047
5.825503355704697,11.551006711409395,1.5125855270470858
5.825503355704697,11.852348993288588,1.5187787296509145
5.825503355704697,12.153691275167784,1.5236102381860934
5.825503355704697,12.455033557046978,1.527356906787566
5.825503355704697,12.756375838926173,1.53024045369455
5.825503355704697,13.057718120805367,1.5324387481323958
5.825503355704697,13.359060402684563,1.5340945846477225
5.825503355704697,13.660402684563756,1.5353226004612814
5.825503355704697,13.961744966442952,1.5362147630850023
5.825503355704697,14.263087248322146,1.5368448334376543
5.825503355704697,14.56442953020134,1.5372718339775377
5.825503355704697,14.865771812080535,1.5375428724476532
5.825503355704697,15.167114093959729,1.5376955107307169
5.825503355704697,15.468456375838924,1.5377595913461795
5.825503355704697,15.769798657718118,1.5377587248485622
5.825503355704697,16.071140939597313,1.5377114953038864
5.825503355704697,16.37248322147651,1.537632526554568
5.825503355704697,16.673825503355705,1.537533180033629
5.825503355704697,16.9751677852349,1.5374222627361227
5.825503355704697,17.276510067114092,1.537306514147583
5.825503355704697,17.57785234899329,1.5371910051883717
5.825503355704697,17.879194630872483,1.537079528041333
5.825503355704697,18.180536912751677,1.536974850586669
5.825503355704697,18.48187919463087,1.5368789080854146
5.825503355704697,18.783221476510068,1.5367929921528038
5.825503355704697,19.084563758389262,1.5367179336273826
5.825503355704697,19.385906040268456,1.5366541519615773
5.825503355704697,19.68724832214765,1.536601747906879
5.825503355704697,19.988590604026843,1.536560628915807
5.825503355704697,20.28993288590604,1.5365305533134734
5.825503355704697,20.591275167785234,1.5365111392948476
5.825503355704697,20.892617449664428,1.536501872354873
5.825503355704697,21.19395973154362,1.5365022592752728
5.825503355704697,21.49530201342282,1.5365117311039453
5.825503355704697,21.796644295302013,1.5365296887340032
5.825503355704697,22.097986577181207,1.536555558572293
5.825503355704697,22.3993288590604,1.536588761791113
5.825503355704697,22.700671140939598,1.5366287213189502
5.825503355704697,23.00201342281879,1.5366748920797078
5.825503355704697,23.303355704697985,1.536726741843551
5.825503355704697,23.60469798657718,1.5367837670979778
5.825503355704697,23.906040268456376,1.5368454709006036
5.825503355704697,24.20738255033557,1.536911422455413
5.825503355704697,24.508724832214764,1.5369812028691725
5.825503355704697,24.810067114093957,1.5370543907626166
5.825503355704697,25.11140939597315,1.5371305910144673
5.825503355704697,25.41275167785235,1.5372094844464654
5.825503355704697,25.714093959731542,1.5372907367888855
5.825503355704697,26.015436241610736,1.5373740507705627
5.825503355704697,26.31677852348993,1.5374591330894902
5.825503355704697,26.618120805369127,1.537545747547187
5.825503355704697,26.91946308724832,1.5376336648143716
5.825503355704697,27.220805369127515,1.537722646837292
5.825503355704697,27.52214765100671,1.5378124945013845
5.825503355704697,27.823489932885906,1.5379029945777978
5.825503355704697,28.1248322147651,1.5379940085034571
5.825503355704697,28.426174496644293,1.5380853824590555
5.825503355704697,28.727516778523487,1.5381769683220565
5.825503355704697,29.02885906040268,1.5382686404361692
5.825503355704697,29.330201342281878,1.5383602742610334
5.825503355704697,29.631543624161072,1.5384517580378163
5.825503355704697,29.932885906040266,1.5385430110200171
5.825503355704697,30.23422818791946,1.5386339289134754
5.825503355704697,30.535570469798657,1.5387243875132632
5.825503355704697,30.83691275167785,1.5388143613608447
5.825503355704697,31.138255033557044,1.5389037877634641
5.825503355704697,31.439597315436238,1.5389926314216675
5.825503355704697,31.740939597315435,1.539080814389839
5.825503355704697,32.042281879194626,1.539168274554436
5.825503355704697,32.343624161073826,1.5392549854000532
5.825503355704697,32.64496644295302,1.5393408982249848
5.825503355704697,32.946308724832214,1.5394259903170968
5.825503355704697,33.24765100671141,1.5395102272970327
5.825503355704697,33.5489932885906,1.5395935957013438
5.825503355704697,33.850335570469795,1.53967607228078
5.825503355704697,34.15167785234899,1.5397576302703824
5.825503355704697,34.45302013422818,1.5398382571396447
5.825503355704697,34.75436241610738,1.5399179370542928
5.825503355704697,35.05570469798658,1.5399966683403696
5.825503355704697,35.35704697986577,1.5400744339486465
5.825503355704697,35.658389261744965,1.5401512394685517
5.825503355704697,35.95973154362416,1.5402270476671314
5.825503355704697,36.26107382550335,1.5403019044747417
5.825503355704697,36.562416107382546,1.540375795841044
5.825503355704697,36.86375838926174,1.5404487292157851
5.825503355704697,37.165100671140934,1.5405206662384625
5.825503355704697,37.466442953020135,1.5405916453017532
5.825503355704697,37.76778523489933,1.5406616663597557
5.825503355704697,38.06912751677852,1.5407307011456977
5.825503355704697,38.370469798657716,1.540798792788863
5.825503355704697,38.67181208053691,1.540865964679424
5.825503355704697,38.9731543624161,1.5409321962632954
5.825503355704697,39.2744966442953,1.5409975058793828
5.825503355704697,39.57583892617449,1.5410618678376569
5.825503355704697,39.877181208053685,1.5411253207919673
5.825503355704697,40.178523489932886,1.5411878899761413
5.825503355704697,40.47986577181208,1.5412495345013688
5.825503355704697,40.78120805369127,1.5413103389243603
5.825503355704697,41.08255033557047,1.5413702567572367
5.825503355704697,41.38389261744966,1.5414293092006586
5.825503355704697,41.685234899328854,1.5414874813887405
5.825503355704697,41.98657718120805,1.5415448300945331
5.825503355704697,42.28791946308724,1.5416013937034638
5.825503355704697,42.58926174496644,1.5416571112432804
5.825503355704697,42.89060402684564,1.5417120231744896
5.825503355704697,43.19194630872483,1.541766139667249
5.825503355704697,43.493288590604024,1.5418194578188993
5.825503355704697,43.79463087248322,1.5418719918457071
5.825503355704697,44.09597315436241,1.5419237410170652
5.825503355704697,44.397315436241605,1.541974773326742
5.825503355704697,44.6986577181208,1.5420250894271301
5.825503355704697,45.0,1.5420746709997148
6.126845637583892,0.1,4.147409555209114
6.126845637583892,0.40134228187919463,3.3646034777978375
6.126845637583892,0.7026845637583892,1.9714007783747012
6.126845637583892,1.0040268456375838,3.842566275017241
6.126845637583892,1.3053691275167785,6.947559422396038
6.126845637583892,1.6067114093959731,7.822035932947887
6.126845637583892,1.9080536912751676,5.326512431604327
6.126845637583892,2.209395973154362,4.51964011043575
6.126845637583892,2.510738255033557,4.2073343672510175
6.126845637583892,2.8120805369127515,4.01752964414628
6.126845637583892,3.113422818791946,3.8439048082532596
6.126845637583892,3.414765100671141,3.6401488094780534
6.126845637583892,3.716107382550335,3.3542004294229213
6.126845637583892,4.017449664429529,2.922421948811002
6.126845637583892,4.318791946308724,2.325598273310736
6.126845637583892,4.6201342281879185,1.622642733930256
6.126845637583892,4.921476510067113,0.9151147203828233
6.126845637583892,5.222818791946308,0.30137612278493975
6.126845637583892,5.5241610738255025,-0.14506672665517167
6.126845637583892,5.825503355704697,-0.38240538398747864
6.126845637583892,6.126845637583892,-0.40737021093964876
6.126845637583892,6.428187919463086,-0.26121932025231015
6.126845637583892,6.729530201342281,-0.01719152484741746
6.126845637583892,7.030872483221476,0.2529749398019075
6.126845637583892,7.3322147651006695,0.5039360526733594
6.126845637583892,7.633557046979864,0.7171758438146888
6.126845637583892,7.934899328859059,0.8902529420166665
6.126845637583892,8.236241610738254,1.0276129113937595
6.126845637583892,8.537583892617448,1.1355866728408641
6.126845637583892,8.838926174496644,1.2202503390014452
6.126845637583892,9.140268456375837,1.2867225496932688
6.126845637583892,9.441610738255033,1.3390740097932605
6.126845637583892,9.742953020134227,1.3804563980179243
6.126845637583892,10.04429530201342,1.4132850317525336
6.126845637583892,10.345637583892616,1.4394064719381838
6.126845637583892,10.64697986577181,1.46023729462295
6.126845637583892,10.948322147651005,1.4768712039483143
6.126845637583892,11.249664429530199,1.4901592316688637
6.126845637583892,11.551006711409395,1.5007689486159026
6.126845637583892,11.852348993288588,1.5092280875263475
6.126845637583892,12.153691275167784,1.515956796574642
6.126845637583892,12.455033557046978,1.521291527188342
6.126845637583892,12.756375838926173,1.5255029761168881
6.126845637583892,13.057718120805367,1.528809696413092
6.126845637583892,13.359060402684563,1.5313886178286742
6.126845637583892,13.660402684563756,1.533383165035112
6.126845637583892,13.961744966442952,1.5349097063765962
6.126845637583892,14.263087248322146,1.5360626689742098
6.126845637583892,14.56442953020134,1.5369186063666658
6.126845637583892,14.865771812080535,1.537539584872773
6.126845637583892,15.167114093959729,1.5379758292154275
6.126845637583892,15.468456375838924,1.5382679106843868
6.126845637583892,15.769798657718118,1.538448482794075
6.126845637583892,16.071140939597313,1.5385438916980725
6.126845637583892,16.37248322147651,1.5385752053180701
6.126845637583892,16.673825503355705,1.5385592763107148
6.126845637583892,16.9751677852349,1.5385095105385602
6.126845637583892,17.276510067114092,1.53843651886891
6.126845637583892,17.57785234899329,1.5383486253969132
6.126845637583892,17.879194630872483,1.5382523683031069
6.126845637583892,18.180536912751677,1.5381527912279818
6.126845637583892,18.48187919463087,1.5380537434142307
6.126845637583892,18.783221476510068,1.5379581307986545
6.126845637583892,19.084563758389262,1.5378681048810967
6.126845637583892,19.385906040268456,1.537785206472172
6.126845637583892,19.68724832214765,1.5377104501176364
6.126845637583892,19.988590604026843,1.5376445306568343
6.126845637583892,20.28993288590604,1.5375878281730975
6.126845637583892,20.591275167785234,1.5375404903133782
6.126845637583892,20.892617449664428,1.5375024399753707
6.126845637583892,21.19395973154362,1.5374735326105846
6.126845637583892,21.49530201342282,1.5374534955694183
6.126845637583892,21.796644295302013,1.5374419658923857
6.126845637583892,22.097986577181207,1.537438558045217
6.126845637583892,22.3993288590604,1.537442838153093
6.126845637583892,22.700671140939598,1.5374543572965045
6.126845637583892,23.00201342281879,1.537472667032189
6.126845637583892,23.303355704697985,1.537497299310563
6.126845637583892,23.60469798657718,1.5375278056812731
6.126845637583892,23.906040268456376,1.537563731205471
6.126845637583892,24.20738255033557,1.5376046656377713
6.126845637583892,24.508724832214764,1.5376502085006831
6.126845637583892,24.810067114093957,1.5376999496648744
6.126845637583892,25.11140939597315,1.5377534964424198
6.126845637583892,25.41275167785235,1.5378105139540363
6.126845637583892,25.714093959731542,1.5378706619944278
6.126845637583892,26.015436241610736,1.5379336352408077
6.126845637583892,26.31677852348993,1.5379991232752883
6.126845637583892,26.618120805369127,1.538066867375359
6.126845637583892,26.91946308724832,1.538136613332615
6.126845637583892,27.220805369127515,1.5382081201687643
6.126845637583892,27.52214765100671,1.5382811623121453
6.126845637583892,27.823489932885906,1.538355504358641
6.126845637583892,28.1248322147651,1.5384309713645268
6.126845637583892,28.426174496644293,1.5385073963579152
6.126845637583892,28.727516778523487,1.53858461818055
6.126845637583892,29.02885906040268,1.538662490393456
6.126845637583892,29.330201342281878,1.538740847782291
6.126845637583892,29.631543624161072,1.5388195765583417
6.126845637583892,29.932885906040266,1.5388985585420845
6.126845637583892,30.23422818791946,1.5389776864814042
6.126845637583892,30.535570469798657,1.539056826031724
6.126845637583892,30.83691275167785,1.5391359121334345
6.126845637583892,31.138255033557044,1.5392148593942943
6.126845637583892,31.439597315436238,1.5392936196515765
6.126845637583892,31.740939597315435,1.5393721067872217
6.126845637583892,32.042281879194626,1.5394502635225988
6.126845637583892,32.343624161073826,1.539527999886169
6.126845637583892,32.64496644295302,1.5396052887747773
6.126845637583892,32.946308724832214,1.5396820866890792
6.126845637583892,33.24765100671141,1.5397583339796737
6.126845637583892,33.5489932885906,1.5398340071218632
6.126845637583892,33.850335570469795,1.5399090813944691
6.126845637583892,34.15167785234899,1.5399835098982253
6.126845637583892,34.45302013422818,1.5400572685606362
6.126845637583892,34.75436241610738,1.5401303402782622
6.126845637583892,35.05570469798658,1.540202697263104
6.126845637583892,35.35704697986577,1.5402743207194862
6.126845637583892,35.658389261744965,1.5403452058753522
6.126845637583892,35.95973154362416,1.5404153174035342
6.126845637583892,36.26107382550335,1.5404846525699551
6.126845637583892,36.562416107382546,1.5405532386025496
6.126845637583892,36.86375838926174,1.5406210366006554
6.126845637583892,37.165100671140934,1.5406880430576078
6.126845637583892,37.466442953020135,1.5407542670296608
6.126845637583892,37.76778523489933,1.5408196712903521
6.126845637583892,38.06912751677852,1.5408842524277004
6.126845637583892,38.370469798657716,1.540948090930773
6.126845637583892,38.67181208053691,1.5410110951880303
6.126845637583892,38.9731543624161,1.5410733168387898
6.126845637583892,39.2744966442953,1.5411347414446788
6.126845637583892,39.57583892617449,1.5411953890499546
6.126845637583892,39.877181208053685,1.5412552463000722
6.126845637583892,40.178523489932886,1.541314312012152
6.126845637583892,40.47986577181208,1.5413725754904188
6.126845637583892,40.78120805369127,1.541430075206169
6.126845637583892,41.08255033557047,1.541486828065996
6.126845637583892,41.38389261744966,1.5415428475720492
6.126845637583892,41.685234899328854,1.5415980714979356
6.126845637583892,41.98657718120805,1.5416525805859653
6.126845637583892,42.28791946308724,1.5417063035680774
6.126845637583892,42.58926174496644,1.5417593280314252
6.126845637583892,42.89060402684564,1.5418116569357825
6.126845637583892,43.19194630872483,1.5418632306612512
6.126845637583892,43.493288590604024,1.541914127441796
6.126845637583892,43.79463087248322,1.5419642997734704
6.126845637583892,44.09597315436241,1.5420137942040482
6.126845637583892,44.397315436241605,1.542062581011402
6.126845637583892,44.6986577181208,1.5421106885492728
6.126845637583892,45.0,1.5421582014342914
6.428187919463086,0.1,3.234359147270976
6.428187919463086,0.40134228187919463,4.495349335770464
6.428187919463086,0.7026845637583892,1.9869774500476607
6.428187919463086,1.0040268456375838,4.322787544742398
6.428187919463086,1.3053691275167785,7.101281555812343
6.428187919463086,1.6067114093959731,6.491476647743609
6.428187919463086,1.9080536912751676,5.216190073147412
6.428187919463086,2.209395973154362,4.5571313463078145
6.428187919463086,2.510738255033557,4.282763163290845
6.428187919463086,2.8120805369127515,4.096145739823336
6.428187919463086,3.113422818791946,3.9130726374151767
6.428187919463086,3.414765100671141,3.7024163920727746
6.428187919463086,3.716107382550335,3.4319174168243505
6.428187919463086,4.017449664429529,3.0508209331898932
6.428187919463086,4.318791946308724,2.5222416556577785
6.428187919463086,4.6201342281879185,1.869968018109095
6.428187919463086,4.921476510067113,1.172785226497518
6.428187919463086,5.222818791946308,0.5243923770650192
6.428187919463086,5.5241610738255025,0.00409410376359436
6.428187919463086,5.825503355704697,-0.3346357822016594
6.428187919463086,6.126845637583892,-0.469428646256704
6.428187919463086,6.428187919463086,-0.4153330420269324
6.428187919463086,6.729530201342281,-0.22461857784095587
6.428187919463086,7.030872483221476,0.03268348134312189
6.428187919463086,7.3322147651006695,0.2977967005888398
6.428187919463086,7.633557046979864,0.5372990618294133
6.428187919463086,7.934899328859059,0.7390803749929421
6.428187919463086,8.236241610738254,0.902939479638729
6.428187919463086,8.537583892617448,1.0335887261301655
6.428187919463086,8.838926174496644,1.1369540329895422
6.428187919463086,9.140268456375837,1.2185915790159618
6.428187919463086,9.441610738255033,1.2831715504186643
6.428187919463086,9.742953020134227,1.3344241662955203
6.428187919463086,10.04429530201342,1.3752560863495495
6.428187919463086,10.345637583892616,1.4079100747730515
6.428187919463086,10.64697986577181,1.4341117372737728
6.428187919463086,10.948322147651005,1.4551921529636276
6.428187919463086,11.249664429530199,1.472184178441967
6.428187919463086,11.551006711409395,1.4858949462511153
6.428187919463086,11.852348993288588,1.496960334422674
6.428187919463086,12.153691275167784,1.5058852012284138
6.428187919463086,12.455033557046978,1.513073346118328
6.428187919463086,12.756375838926173,1.518849820239795
6.428187919463086,13.057718120805367,1.5234776958260752
6.428187919463086,13.359060402684563,1.5271707970340798
6.428187919463086,13.660402684563756,1.5301035173050472
6.428187919463086,13.961744966442952,1.5324183525127657
6.428187919463086,14.263087248322146,1.5342319679416057
6.428187919463086,14.56442953020134,1.5356399265037095
6.428187919463086,14.865771812080535,1.5367205110432514
6.428187919463086,15.167114093959729,1.537537838605996
6.428187919463086,15.468456375838924,1.5381443408325013
6.428187919463086,15.769798657718118,1.5385829399887507
6.428187919463086,16.071140939597313,1.5388886324722224
6.428187919463086,16.37248322147651,1.5390899381872487
6.428187919463086,16.673825503355705,1.539210047624458
6.428187919463086,16.9751677852349,1.5392677681105429
6.428187919463086,17.276510067114092,1.5392782883474678
6.428187919463086,17.57785234899329,1.5392538625141416
6.428187919463086,17.879194630872483,1.5392043244774631
6.428187919463086,18.180536912751677,1.5391375271307504
6.428187919463086,18.48187919463087,1.539059684172809
6.428187919463086,18.783221476510068,1.538975726239128
6.428187919463086,19.084563758389262,1.5388894933685928
6.428187919463086,19.385906040268456,1.5388039490561731
6.428187919463086,19.68724832214765,1.53872131829766
6.428187919463086,19.988590604026843,1.5386433128833863
6.428187919463086,20.28993288590604,1.5385711688182633
6.428187919463086,20.591275167785234,1.5385057298967155
6.428187919463086,20.892617449664428,1.5384475395758024
6.428187919463086,21.19395973154362,1.5383969389336836
6.428187919463086,21.49530201342282,1.5383540798121285
6.428187919463086,21.796644295302013,1.5383189404773168
6.428187919463086,22.097986577181207,1.538291421425307
6.428187919463086,22.3993288590604,1.5382713341517988
6.428187919463086,22.700671140939598,1.5382584213203037
6.428187919463086,23.00201342281879,1.538252389777733
6.428187919463086,23.303355704697985,1.5382529040841393
6.428187919463086,23.60469798657718,1.5382596242339326
6.428187919463086,23.906040268456376,1.5382721687658476
6.428187919463086,24.20738255033557,1.5382901918141516
6.428187919463086,24.508724832214764,1.5383133516568084
6.428187919463086,24.810067114093957,1.5383412679582698
6.428187919463086,25.11140939597315,1.5383735840903305
6.428187919463086,25.41275167785235,1.5384099676407639
6.428187919463086,25.714093959731542,1.538450106103251
6.428187919463086,26.015436241610736,1.5384936883828026
6.428187919463086,26.31677852348993,1.5385404182050098
6.428187919463086,26.618120805369127,1.5385900044107592
6.428187919463086,26.91946308724832,1.5386422154275148
6.428187919463086,27.220805369127515,1.5386967854564138
6.428187919463086,27.52214765100671,1.5387534798763778
6.428187919463086,27.823489932885906,1.5388120610622356
6.428187919463086,28.1248322147651,1.5388723257069061
6.428187919463086,28.426174496644293,1.538934092336394
6.428187919463086,28.727516778523487,1.5389971916734844
6.428187919463086,29.02885906040268,1.5390614564075145
6.428187919463086,29.330201342281878,1.539126699891418
6.428187919463086,29.631543624161072,1.5391928038249558
6.428187919463086,29.932885906040266,1.5392596224553852
6.428187919463086,30.23422818791946,1.5393270396430034
6.428187919463086,30.535570469798657,1.5393949193364165
6.428187919463086,30.83691275167785,1.5394631439142266
6.428187919463086,31.138255033557044,1.5395316398151895
6.428187919463086,31.439597315436238,1.5396003220398857
6.428187919463086,31.740939597315435,1.5396691140704097
6.428187919463086,32.042281879194626,1.5397379247543599
6.428187919463086,32.343624161073826,1.5398066786562505
6.428187919463086,32.64496644295302,1.539875298615331
6.428187919463086,32.946308724832214,1.539943747857975
6.428187919463086,33.24765100671141,1.5400119580516836
6.428187919463086,33.5489932885906,1.5400798826666209
6.428187919463086,33.850335570469795,1.5401474851368901
6.428187919463086,34.15167785234899,1.5402147237219874
6.428187919463086,34.45302013422818,1.5402815407600272
6.428187919463086,34.75436241610738,1.5403479158746511
6.428187919463086,35.05570469798658,1.5404138263874874
6.428187919463086,35.35704697986577,1.5404792389661608
6.428187919463086,35.658389261744965,1.5405441207478145
6.428187919463086,35.95973154362416,1.5406084563310753
6.428187919463086,36.26107382550335,1.5406722086660745
6.428187919463086,36.562416107382546,1.5407353835664097
6.428187919463086,36.86375838926174,1.5407979811419164
6.428187919463086,37.165100671140934,1.5408599655266464
6.428187919463086,37.466442953020135,1.5409213364476737
6.428187919463086,37.76778523489933,1.5409820708948283
6.428187919463086,38.06912751677852,1.5410421501834388
6.428187919463086,38.370469798657716,1.54110158557596
6.428187919463086,38.67181208053691,1.5411603637559022
6.428187919463086,38.9731543624161,1.5412185015832887
6.428187919463086,39.2744966442953,1.541275969712962
6.428187919463086,39.57583892617449,1.5413327965318921
6.428187919463086,39.877181208053685,1.5413889599146142
6.428187919463086,40.178523489932886,1.5414444533532572
6.428187919463086,40.47986577181208,1.5414992883444967
6.428187919463086,40.78120805369127,1.5415534477390163
6.428187919463086,41.08255033557047,1.5416069789436257
6.428187919463086,41.38389261744966,1.5416598142593145
6.428187919463086,41.685234899328854,1.5417120387426808
6.428187919463086,41.98657718120805,1.5417636072145462
6.428187919463086,42.28791946308724,1.541814508126428
6.428187919463086,42.58926174496644,1.5418647583418381
6.428187919463086,42.89060402684564,1.541914403938599
6.428187919463086,43.19194630872483,1.5419634361731795
6.428187919463086,43.493288590604024,1.5420118182257525
6.428187919463086,43.79463087248322,1.5420595441469787
6.428187919463086,44.09597315436241,1.5421066939610744
6.428187919463086,44.397315436241605,1.5421531964643784
6.428187919463086,44.6986577181208,1.5421991236009
6.428187919463086,45.0,1.5422444427667357
6.729530201342281,0.1,2.503978495211512
6.729530201342281,0.40134228187919463,2.872238518874931
6.729530201342281,0.7026845637583892,2.0742326685102763
6.729530201342281,1.0040268456375838,4.735172426392373
6.729530201342281,1.3053691275167785,7.711810062895779
6.729530201342281,1.6067114093959731,7.402838188335189
6.729530201342281,1.9080536912751676,5.136853372302543
6.729530201342281,2.209395973154362,4.599330344632791
6.729530201342281,2.510738255033557,4.3572759463316855
6.729530201342281,2.8120805369127515,4.173312309278974
6.729530201342281,3.113422818791946,3.9815058005499977
6.729530201342281,3.414765100671141,3.7618743628288884
6.729530201342281,3.716107382550335,3.4965231504390304
6.729530201342281,4.017449664429529,3.149552429896448
6.729530201342281,4.318791946308724,2.6801654870723928
6.729530201342281,4.6201342281879185,2.085081697819164
6.729530201342281,4.921476510067113,1.4163514493234426
6.729530201342281,5.222818791946308,0.7561242995692056
6.729530201342281,5.5241610738255025,0.1847813358704567
6.729530201342281,5.825503355704697,-0.2363143743048528
6.729530201342281,6.126845637583892,-0.471479438776104
6.729530201342281,6.428187919463086,-0.5156397675587303
6.729530201342281,6.729530201342281,-0.39832561592914223
6.729530201342281,7.030872483221476,-0.17690367439735877
6.729530201342281,7.3322147651006695,0.08566781820821842
6.729530201342281,7.633557046979864,0.3428333184063695
6.729530201342281,7.934899328859059,0.5705315852520251
6.729530201342281,8.236241610738254,0.7612807068445718
6.729530201342281,8.537583892617448,0.9163789837471531
6.729530201342281,8.838926174496644,1.0406102637324237
6.729530201342281,9.140268456375837,1.1394955391016774
6.729530201342281,9.441610738255033,1.2181172990844744
6.729530201342281,9.742953020134227,1.2807414408388669
6.729530201342281,10.04429530201342,1.3307894194138374
6.729530201342281,10.345637583892616,1.3709440309557037
6.729530201342281,10.64697986577181,1.4032882168892413
6.729530201342281,10.948322147651005,1.4294355174812248
6.729530201342281,11.249664429530199,1.4506363844389456
6.729530201342281,11.551006711409395,1.467866335178252
6.729530201342281,11.852348993288588,1.4818908116967697
6.729530201342281,12.153691275167784,1.4933150447541186
6.729530201342281,12.455033557046978,1.5026214275572152
6.729530201342281,12.756375838926173,1.5101972314903027
6.729530201342281,13.057718120805367,1.5163555496941532
6.729530201342281,13.359060402684563,1.5213509803179688
6.729530201342281,13.660402684563756,1.5253915783564782
6.729530201342281,13.961744966442952,1.5286480320981373
6.729530201342281,14.263087248322146,1.5312608145653595
6.729530201342281,14.56442953020134,1.533345743715668
6.729530201342281,14.865771812080535,1.5349984394992324
6.729530201342281,15.167114093959729,1.536297949215661
6.729530201342281,15.468456375838924,1.5373095955337184
6.729530201342281,15.769798657718118,1.5380873369302879
6.729530201342281,16.071140939597313,1.5386757448564317
6.729530201342281,16.37248322147651,1.5391115839434293
6.729530201342281,16.673825503355705,1.539425140323662
6.729530201342281,16.9751677852349,1.5396413299018612
6.729530201342281,17.276510067114092,1.5397805970309693
6.729530201342281,17.57785234899329,1.5398597123652242
6.729530201342281,17.879194630872483,1.539892373589063
6.729530201342281,18.180536912751677,1.539889739417159
6.729530201342281,18.48187919463087,1.5398608582927218
6.729530201342281,18.783221476510068,1.539813081749471
6.729530201342281,19.084563758389262,1.5397523117207403
6.729530201342281,19.385906040268456,1.5396832628291026
6.729530201342281,19.68724832214765,1.5396096750086947
6.729530201342281,19.988590604026843,1.5395345294055136
6.729530201342281,20.28993288590604,1.539460137524581
6.729530201342281,20.591275167785234,1.5393882593326624
6.729530201342281,20.892617449664428,1.5393202263968404
6.729530201342281,21.19395973154362,1.5392570402754513
6.729530201342281,21.49530201342282,1.5391994083808263
6.729530201342281,21.796644295302013,1.5391477715766555
6.729530201342281,22.097986577181207,1.5391024425451623
6.729530201342281,22.3993288590604,1.5390635559408232
6.729530201342281,22.700671140939598,1.5390311350676067
6.729530201342281,23.00201342281879,1.5390051187369689
6.729530201342281,23.303355704697985,1.5389853733779006
6.729530201342281,23.60469798657718,1.5389717107136212
6.729530201342281,23.906040268456376,1.5389638928463047
6.729530201342281,24.20738255033557,1.538961678769207
6.729530201342281,24.508724832214764,1.5389648134951053
6.729530201342281,24.810067114093957,1.5389729959435248
6.729530201342281,25.11140939597315,1.5389859226948246
6.729530201342281,25.41275167785235,1.5390033102981826
6.729530201342281,25.714093959731542,1.5390248764413166
6.729530201342281,26.015436241610736,1.5390503428989692
6.729530201342281,26.31677852348993,1.5390794251921704
6.729530201342281,26.618120805369127,1.539111849073376
6.729530201342281,26.91946308724832,1.5391473882383948
6.729530201342281,27.220805369127515,1.5391857867400822
6.729530201342281,27.52214765100671,1.539226801930302
6.729530201342281,27.823489932885906,1.539270211763066
6.729530201342281,28.1248322147651,1.539315777671881
6.729530201342281,28.426174496644293,1.5393633345918685
6.729530201342281,28.727516778523487,1.5394126973419475
6.729530201342281,29.02885906040268,1.5394636729398767
6.729530201342281,29.330201342281878,1.539516105127665
6.729530201342281,29.631543624161072,1.5395698213951912
6.729530201342281,29.932885906040266,1.5396246908424873
6.729530201342281,30.23422818791946,1.5396805752338585
6.729530201342281,30.535570469798657,1.5397373340658425
6.729530201342281,30.83691275167785,1.5397948169008784
6.729530201342281,31.138255033557044,1.5398529537644348
6.729530201342281,31.439597315436238,1.539911629970879
6.729530201342281,31.740939597315435,1.5399707879758702
6.729530201342281,32.042281879194626,1.540030293841541
6.729530201342281,32.343624161073826,1.5400900826826567
6.729530201342281,32.64496644295302,1.5401500563122434
6.729530201342281,32.946308724832214,1.5402101593208937
6.729530201342281,33.24765100671141,1.5402703234589854
6.729530201342281,33.5489932885906,1.5403304849702217
6.729530201342281,33.850335570469795,1.5403905921481713
6.729530201342281,34.15167785234899,1.540450596829533
6.729530201342281,34.45302013422818,1.5405104468230588
6.729530201342281,34.75436241610738,1.5405701030852361
6.729530201342281,35.05570469798658,1.5406295119728979
6.729530201342281,35.35704697986577,1.540688648435378
6.729530201342281,35.658389261744965,1.5407474782318058
6.729530201342281,35.95973154362416,1.540805974846536
6.729530201342281,36.26107382550335,1.540864084391292
6.729530201342281,36.562416107382546,1.540921804218703
6.729530201342281,36.86375838926174,1.540979143830735
6.729530201342281,37.165100671140934,1.5410360333030937
6.729530201342281,37.466442953020135,1.541092494402333
6.729530201342281,37.76778523489933,1.5411484810253229
6.729530201342281,38.06912751677852,1.5412039747760464
6.729530201342281,38.370469798657716,1.5412589740653515
6.729530201342281,38.67181208053691,1.5413134409196003
6.729530201342281,38.9731543624161,1.541367448223823
